Episode 554 done, steps = 675122, loss = 6.542470932006836, rewards = -13.0, consume time = 26297.11577320099s
Episode 555 done, steps = 676594, loss = 4.3460307121276855, rewards = -19.0, consume time = 26351.089051008224s
Episode 556 done, steps = 678209, loss = 4.087324142456055, rewards = -18.0, consume time = 26414.882879018784s
Episode 557 done, steps = 679820, loss = 4.6556196212768555, rewards = -18.0, consume time = 26472.85756802559s
Episode 558 done, steps = 680764, loss = 2.540159225463867, rewards = -20.0, consume time = 26506.95764708519s
Episode 559 done, steps = 682243, loss = 4.3264479637146, rewards = -17.0, consume time = 26564.636567115784s
Episode 560 done, steps = 684341, loss = 14.993268013000488, rewards = -14.0, consume time = 26644.69181895256s
Episode 561 done, steps = 686101, loss = 4.9580793380737305, rewards = -16.0, consume time = 26712.27351498604s
Episode 562 done, steps = 687779, loss = 5.050633907318115, rewards = -14.0, consume time = 26773.38650417328s
Episode 563 done, steps = 689551, loss = 5.072248935699463, rewards = -19.0, consume time = 26837.162471055984s
Episode 564 done, steps = 691372, loss = 5.184767723083496, rewards = -15.0, consume time = 26904.11199903488s
Episode 565 done, steps = 693132, loss = 4.741997241973877, rewards = -18.0, consume time = 26967.875918149948s
Episode 566 done, steps = 694941, loss = 4.833652973175049, rewards = -16.0, consume time = 27033.582273960114s
Episode 567 done, steps = 696923, loss = 4.308394908905029, rewards = -16.0, consume time = 27109.336714029312s
Episode 568 done, steps = 698938, loss = 4.4713287353515625, rewards = -14.0, consume time = 27180.428346157074s
Episode 569 done, steps = 700681, loss = 4.082112789154053, rewards = -14.0, consume time = 27247.796782016754s
Episode 570 done, steps = 702469, loss = 4.70045280456543, rewards = -15.0, consume time = 27320.022952079773s
Episode 571 done, steps = 704391, loss = 5.518886566162109, rewards = -14.0, consume time = 27395.213771104813s
Episode 572 done, steps = 706733, loss = 6.653321266174316, rewards = -10.0, consume time = 27491.338834047318s
Episode 573 done, steps = 708702, loss = 6.688270568847656, rewards = -13.0, consume time = 27563.285207033157s
Episode 574 done, steps = 710238, loss = 4.759457111358643, rewards = -20.0, consume time = 27618.32951283455s
Episode 575 done, steps = 711864, loss = 4.970284938812256, rewards = -16.0, consume time = 27676.46987605095s
Episode 576 done, steps = 713306, loss = 4.40821647644043, rewards = -17.0, consume time = 27727.76335000992s
Episode 577 done, steps = 715260, loss = 5.667290210723877, rewards = -14.0, consume time = 27802.493973970413s
Episode 578 done, steps = 717056, loss = 4.8205037117004395, rewards = -15.0, consume time = 27866.013601064682s
Episode 579 done, steps = 718402, loss = 3.7076308727264404, rewards = -21.0, consume time = 27914.112701892853s
Episode 580 done, steps = 720651, loss = 5.405477046966553, rewards = -11.0, consume time = 27994.41219806671s
Episode 581 done, steps = 722961, loss = 7.389184474945068, rewards = -13.0, consume time = 28077.1841609478s
Episode 582 done, steps = 725094, loss = 6.656023025512695, rewards = -10.0, consume time = 28162.42817091942s
Episode 583 done, steps = 727371, loss = 7.449342727661133, rewards = -13.0, consume time = 28246.372930049896s
Episode 584 done, steps = 728971, loss = 4.854386329650879, rewards = -16.0, consume time = 28305.242927074432s
Episode 585 done, steps = 731443, loss = 7.131028175354004, rewards = -9.0, consume time = 28394.13381099701s
Episode 586 done, steps = 732974, loss = 4.308391094207764, rewards = -15.0, consume time = 28449.535783052444s
Episode 587 done, steps = 734928, loss = 5.0751495361328125, rewards = -14.0, consume time = 28526.74061203003s
Episode 588 done, steps = 736828, loss = 4.530417442321777, rewards = -12.0, consume time = 28594.39108300209s
Episode 589 done, steps = 738784, loss = 5.817347526550293, rewards = -12.0, consume time = 28664.083049058914s
Episode 590 done, steps = 741023, loss = 6.0179595947265625, rewards = -10.0, consume time = 28743.58707499504s
Episode 591 done, steps = 743019, loss = 7.915389537811279, rewards = -13.0, consume time = 28815.2460668087s
Episode 592 done, steps = 744920, loss = 5.734540939331055, rewards = -15.0, consume time = 28888.027657985687s
Episode 593 done, steps = 746906, loss = 7.028933525085449, rewards = -13.0, consume time = 28959.19164800644s
Episode 594 done, steps = 749216, loss = 7.6870293617248535, rewards = -9.0, consume time = 29041.29697918892s
Episode 595 done, steps = 751306, loss = 5.804330825805664, rewards = -16.0, consume time = 29116.817387104034s
Episode 596 done, steps = 753413, loss = 6.749517917633057, rewards = -12.0, consume time = 29194.3123691082s
Episode 597 done, steps = 755157, loss = 6.34503173828125, rewards = -16.0, consume time = 29264.170936107635s
Episode 598 done, steps = 757771, loss = 8.389877319335938, rewards = -7.0, consume time = 29358.84015107155s
Episode 599 done, steps = 759824, loss = 6.833504676818848, rewards = -14.0, consume time = 29431.731421232224s
Episode 600 done, steps = 761100, loss = 4.3531413078308105, rewards = -18.0, consume time = 29476.77373099327s
Episode 601 done, steps = 763040, loss = 4.873763084411621, rewards = -14.0, consume time = 29545.457447052002s
Episode 602 done, steps = 764908, loss = 6.880137920379639, rewards = -13.0, consume time = 29615.20574402809s
Episode 603 done, steps = 766646, loss = 7.1255717277526855, rewards = -17.0, consume time = 29677.450887203217s
Episode 604 done, steps = 768322, loss = 5.793217658996582, rewards = -15.0, consume time = 29736.13804793358s
Episode 605 done, steps = 770184, loss = 7.639671802520752, rewards = -14.0, consume time = 29801.651026248932s
Episode 606 done, steps = 771837, loss = 8.255172729492188, rewards = -15.0, consume time = 29862.27627491951s
Episode 607 done, steps = 773505, loss = 13.45663833618164, rewards = -16.0, consume time = 29922.72019290924s
Episode 608 done, steps = 775626, loss = 16.575294494628906, rewards = -12.0, consume time = 30004.294386148453s
Episode 609 done, steps = 777634, loss = 13.297891616821289, rewards = -13.0, consume time = 30076.502899885178s
Episode 610 done, steps = 779772, loss = 14.9970064163208, rewards = -13.0, consume time = 30153.666444063187s
Episode 611 done, steps = 781901, loss = 12.995360374450684, rewards = -12.0, consume time = 30231.3636469841s
Episode 612 done, steps = 783916, loss = 13.497586250305176, rewards = -15.0, consume time = 30303.403769016266s
Episode 613 done, steps = 785871, loss = 14.451905250549316, rewards = -18.0, consume time = 30384.252078056335s
Episode 614 done, steps = 787783, loss = 12.914634704589844, rewards = -16.0, consume time = 30455.286988973618s
Episode 615 done, steps = 789909, loss = 9.609233856201172, rewards = -13.0, consume time = 30533.97581887245s
Episode 616 done, steps = 791389, loss = 10.47934341430664, rewards = -15.0, consume time = 30587.163584947586s
Episode 617 done, steps = 792977, loss = 13.263911247253418, rewards = -17.0, consume time = 30643.979520082474s
Episode 618 done, steps = 794591, loss = 8.868169784545898, rewards = -16.0, consume time = 30707.105869054794s
Episode 619 done, steps = 796235, loss = 7.096441268920898, rewards = -16.0, consume time = 30765.508761167526s
Episode 620 done, steps = 798016, loss = 15.309109687805176, rewards = -11.0, consume time = 30828.4478161335s
Episode 621 done, steps = 800026, loss = 14.668453216552734, rewards = -13.0, consume time = 30899.986658096313s
Episode 622 done, steps = 801501, loss = 5.43767786026001, rewards = -19.0, consume time = 30952.00639295578s
Episode 623 done, steps = 803303, loss = 6.304808616638184, rewards = -13.0, consume time = 31017.997864961624s
Episode 624 done, steps = 805027, loss = 5.88449764251709, rewards = -14.0, consume time = 31084.559668064117s
Episode 625 done, steps = 806277, loss = 3.3151116371154785, rewards = -16.0, consume time = 31131.415755033493s
Episode 626 done, steps = 807713, loss = 5.2331461906433105, rewards = -17.0, consume time = 31184.55648612976s
Episode 627 done, steps = 809391, loss = 5.082059383392334, rewards = -15.0, consume time = 31247.632488250732s
Episode 628 done, steps = 810984, loss = 4.442745685577393, rewards = -13.0, consume time = 31306.61029100418s
Episode 629 done, steps = 812668, loss = 4.560263633728027, rewards = -16.0, consume time = 31368.612988233566s
Episode 630 done, steps = 814860, loss = 5.929576396942139, rewards = -11.0, consume time = 31455.055141210556s
Episode 631 done, steps = 817132, loss = 6.898265838623047, rewards = -9.0, consume time = 31540.43012404442s
Episode 632 done, steps = 818966, loss = 5.940922737121582, rewards = -12.0, consume time = 31609.61430501938s
Episode 633 done, steps = 820538, loss = 5.300045013427734, rewards = -20.0, consume time = 31668.288462162018s
Episode 634 done, steps = 822230, loss = 4.972876071929932, rewards = -14.0, consume time = 31731.554615974426s
Episode 635 done, steps = 824467, loss = 7.3771562576293945, rewards = -12.0, consume time = 31818.75729417801s
Episode 636 done, steps = 826536, loss = 7.007265567779541, rewards = -13.0, consume time = 31894.204807043076s
Episode 637 done, steps = 828575, loss = 8.226457595825195, rewards = -11.0, consume time = 31970.071619987488s
Episode 638 done, steps = 830265, loss = 5.776719570159912, rewards = -16.0, consume time = 32031.96709394455s
Episode 639 done, steps = 831909, loss = 4.726595878601074, rewards = -17.0, consume time = 32092.261325120926s
Episode 640 done, steps = 833531, loss = 4.207663059234619, rewards = -14.0, consume time = 32160.132489919662s
Episode 641 done, steps = 835151, loss = 10.234498023986816, rewards = -16.0, consume time = 32219.845541000366s
Episode 642 done, steps = 837269, loss = 6.005794048309326, rewards = -13.0, consume time = 32297.631895065308s
Episode 643 done, steps = 839354, loss = 6.08121919631958, rewards = -16.0, consume time = 32374.780767917633s
Episode 644 done, steps = 841047, loss = 4.236589431762695, rewards = -16.0, consume time = 32438.030080080032s
Episode 645 done, steps = 842661, loss = 4.528209209442139, rewards = -17.0, consume time = 32501.832648277283s
Episode 646 done, steps = 844653, loss = 6.0200958251953125, rewards = -16.0, consume time = 32573.6146941185s
Episode 647 done, steps = 846769, loss = 5.731176853179932, rewards = -12.0, consume time = 32649.584772109985s
Episode 648 done, steps = 848625, loss = 4.728806018829346, rewards = -14.0, consume time = 32715.175467967987s
Episode 649 done, steps = 850924, loss = 6.673679351806641, rewards = -10.0, consume time = 32798.16197705269s
Episode 650 done, steps = 852997, loss = 6.095432281494141, rewards = -12.0, consume time = 32881.009707927704s
Episode 651 done, steps = 855229, loss = 5.727831840515137, rewards = -12.0, consume time = 32961.52044892311s
Episode 652 done, steps = 857028, loss = 4.283146381378174, rewards = -15.0, consume time = 33026.68433499336s
Episode 653 done, steps = 858932, loss = 4.095400810241699, rewards = -14.0, consume time = 33096.957658052444s
Episode 654 done, steps = 860692, loss = 3.6124050617218018, rewards = -13.0, consume time = 33161.44706916809s
Episode 655 done, steps = 862581, loss = 4.509639263153076, rewards = -16.0, consume time = 33237.10560822487s
Episode 656 done, steps = 864663, loss = 6.5853776931762695, rewards = -13.0, consume time = 33313.01291012764s
Episode 657 done, steps = 866631, loss = 4.743745803833008, rewards = -12.0, consume time = 33385.03454995155s
Episode 658 done, steps = 868681, loss = 5.39255952835083, rewards = -11.0, consume time = 33461.4210460186s
Episode 659 done, steps = 871546, loss = 6.565598011016846, rewards = -5.0, consume time = 33566.43248105049s
Episode 660 done, steps = 873172, loss = 3.856882095336914, rewards = -15.0, consume time = 33633.34418916702s
Episode 661 done, steps = 875286, loss = 5.964744567871094, rewards = -13.0, consume time = 33710.51958298683s
Episode 662 done, steps = 877172, loss = 4.4243597984313965, rewards = -17.0, consume time = 33779.28263282776s
Episode 663 done, steps = 879047, loss = 5.302687168121338, rewards = -15.0, consume time = 33846.67961812019s
Episode 664 done, steps = 881239, loss = 6.595736026763916, rewards = -14.0, consume time = 33925.672904253006s
Episode 665 done, steps = 883108, loss = 4.522925853729248, rewards = -15.0, consume time = 33998.618408203125s
Episode 666 done, steps = 885736, loss = 5.6872076988220215, rewards = -7.0, consume time = 34095.121447086334s
Episode 667 done, steps = 888138, loss = 4.986058235168457, rewards = -10.0, consume time = 34183.58411312103s
Episode 668 done, steps = 890702, loss = 5.9262824058532715, rewards = -14.0, consume time = 34276.807476997375s
Episode 669 done, steps = 893353, loss = 6.18905782699585, rewards = -7.0, consume time = 34378.3598651886s
Episode 670 done, steps = 895768, loss = 5.042579174041748, rewards = -14.0, consume time = 34465.96488904953s
Episode 671 done, steps = 898047, loss = 5.557912826538086, rewards = -12.0, consume time = 34546.88490104675s
Episode 672 done, steps = 900109, loss = 4.235881328582764, rewards = -11.0, consume time = 34619.17048406601s
Episode 673 done, steps = 902589, loss = 5.952223777770996, rewards = -10.0, consume time = 34712.25313091278s
Episode 674 done, steps = 904467, loss = 6.716457366943359, rewards = -16.0, consume time = 34778.66285610199s
Episode 675 done, steps = 906183, loss = 3.22586989402771, rewards = -14.0, consume time = 34839.69635391235s
Episode 676 done, steps = 908694, loss = 5.72029447555542, rewards = -10.0, consume time = 34929.00802397728s
Episode 677 done, steps = 911176, loss = 6.579887866973877, rewards = -7.0, consume time = 35017.45787811279s
Episode 678 done, steps = 912906, loss = 3.933711528778076, rewards = -16.0, consume time = 35084.71144604683s
Episode 679 done, steps = 915385, loss = 6.718508720397949, rewards = -13.0, consume time = 35171.32761383057s
Episode 680 done, steps = 917658, loss = 5.17841911315918, rewards = -12.0, consume time = 35251.02673006058s
Episode 681 done, steps = 919755, loss = 4.790782928466797, rewards = -11.0, consume time = 35325.59384608269s
Episode 682 done, steps = 922094, loss = 6.187459468841553, rewards = -11.0, consume time = 35413.84513616562s
Episode 683 done, steps = 924379, loss = 6.792634963989258, rewards = -11.0, consume time = 35494.68683695793s
Episode 684 done, steps = 925848, loss = 3.4810614585876465, rewards = -17.0, consume time = 35548.55837702751s
Episode 685 done, steps = 928480, loss = 6.161710262298584, rewards = -9.0, consume time = 35642.48337292671s
Episode 686 done, steps = 930869, loss = 8.654873847961426, rewards = -11.0, consume time = 35728.60417819023s
Episode 687 done, steps = 932897, loss = 5.950863838195801, rewards = -14.0, consume time = 35807.34335112572s
Episode 688 done, steps = 935063, loss = 10.879549980163574, rewards = -10.0, consume time = 35885.90314602852s
Episode 689 done, steps = 937163, loss = 10.615828514099121, rewards = -12.0, consume time = 35962.35319399834s
Episode 690 done, steps = 938424, loss = 8.047408103942871, rewards = -17.0, consume time = 36009.82001399994s
Episode 691 done, steps = 939751, loss = 9.717218399047852, rewards = -18.0, consume time = 36060.21164417267s
Episode 692 done, steps = 941500, loss = 10.850253105163574, rewards = -14.0, consume time = 36131.47569298744s
Episode 693 done, steps = 943004, loss = 9.642963409423828, rewards = -15.0, consume time = 36187.697259902954s
Episode 694 done, steps = 944697, loss = 10.182910919189453, rewards = -17.0, consume time = 36249.24383306503s
Episode 695 done, steps = 946897, loss = 8.85564136505127, rewards = -12.0, consume time = 36328.99366903305s
Episode 696 done, steps = 949142, loss = 8.08387565612793, rewards = -13.0, consume time = 36409.238609075546s
Episode 697 done, steps = 950946, loss = 5.960453987121582, rewards = -14.0, consume time = 36477.40005707741s
Episode 698 done, steps = 952978, loss = 5.083890438079834, rewards = -15.0, consume time = 36552.30540418625s
Episode 699 done, steps = 954495, loss = 3.585357189178467, rewards = -16.0, consume time = 36605.87629890442s
Episode 700 done, steps = 957147, loss = 5.890651226043701, rewards = -6.0, consume time = 36699.874930143356s
Episode 701 done, steps = 959105, loss = 3.819824695587158, rewards = -15.0, consume time = 36769.811026096344s
Episode 702 done, steps = 961250, loss = 5.295862674713135, rewards = -16.0, consume time = 36851.83862709999s
Episode 703 done, steps = 963937, loss = 14.074130058288574, rewards = -8.0, consume time = 36947.432456970215s
Episode 704 done, steps = 966429, loss = 6.199412822723389, rewards = -8.0, consume time = 37035.77949094772s
Episode 705 done, steps = 968735, loss = 4.7408342361450195, rewards = -9.0, consume time = 37117.7527589798s
Episode 706 done, steps = 971069, loss = 7.504515171051025, rewards = -8.0, consume time = 37204.37379002571s
Episode 707 done, steps = 973159, loss = 4.883829593658447, rewards = -14.0, consume time = 37280.7977142334s
Episode 708 done, steps = 975175, loss = 5.671662330627441, rewards = -16.0, consume time = 37350.78711390495s
Episode 709 done, steps = 977829, loss = 6.222968578338623, rewards = -7.0, consume time = 37444.069830179214s
Episode 710 done, steps = 980018, loss = 4.678493976593018, rewards = -13.0, consume time = 37520.91133904457s
Episode 711 done, steps = 982358, loss = 6.8512797355651855, rewards = -8.0, consume time = 37608.92746901512s
Episode 712 done, steps = 984958, loss = 6.317204475402832, rewards = -8.0, consume time = 37700.42163300514s
Episode 713 done, steps = 987513, loss = 7.171057224273682, rewards = -6.0, consume time = 37791.65419912338s
Episode 714 done, steps = 989503, loss = 6.132437705993652, rewards = -13.0, consume time = 37863.44209885597s
Episode 715 done, steps = 992396, loss = 8.102339744567871, rewards = -8.0, consume time = 37972.690489053726s
Episode 716 done, steps = 994350, loss = 5.784972190856934, rewards = -16.0, consume time = 38042.91814112663s
Episode 717 done, steps = 995857, loss = 3.579195022583008, rewards = -18.0, consume time = 38097.274518013s
Episode 718 done, steps = 999301, loss = 10.443479537963867, rewards = -1.0, consume time = 38221.276690244675s
Episode 719 done, steps = 1000924, loss = 3.3265156745910645, rewards = -14.0, consume time = 38280.27798604965s
Episode 720 done, steps = 1002946, loss = 4.469640731811523, rewards = -15.0, consume time = 38359.57301712036s
Episode 721 done, steps = 1005138, loss = 5.110137939453125, rewards = -11.0, consume time = 38440.38706088066s
Episode 722 done, steps = 1007807, loss = 19.487369537353516, rewards = -10.0, consume time = 38540.765359163284s
Episode 723 done, steps = 1009581, loss = 3.9204444885253906, rewards = -13.0, consume time = 38607.75186705589s
Episode 724 done, steps = 1011480, loss = 3.7611758708953857, rewards = -13.0, consume time = 38684.73007106781s
Episode 725 done, steps = 1013617, loss = 4.85935115814209, rewards = -10.0, consume time = 38765.38903594017s
Episode 726 done, steps = 1016172, loss = 6.293111324310303, rewards = -9.0, consume time = 38862.399189949036s
Episode 727 done, steps = 1018973, loss = 7.082674503326416, rewards = -5.0, consume time = 38968.06543517113s
Episode 728 done, steps = 1021744, loss = 8.073866844177246, rewards = -4.0, consume time = 39078.04029202461s
Episode 729 done, steps = 1024078, loss = 5.8949666023254395, rewards = -12.0, consume time = 39166.60657000542s
Episode 730 done, steps = 1026361, loss = 5.670521259307861, rewards = -12.0, consume time = 39253.82290005684s
Episode 731 done, steps = 1028976, loss = 5.656156539916992, rewards = -7.0, consume time = 39354.91141605377s
Episode 732 done, steps = 1031985, loss = 7.21787691116333, rewards = -5.0, consume time = 39473.09677505493s
Episode 733 done, steps = 1034328, loss = 5.536871910095215, rewards = -13.0, consume time = 39559.22510719299s
Episode 734 done, steps = 1036746, loss = 6.1949076652526855, rewards = -11.0, consume time = 39646.60642004013s
Episode 735 done, steps = 1038829, loss = 4.3540730476379395, rewards = -14.0, consume time = 39722.001969099045s
Episode 736 done, steps = 1041520, loss = 10.118452072143555, rewards = -9.0, consume time = 39825.44150900841s
Episode 737 done, steps = 1043477, loss = 6.695563316345215, rewards = -14.0, consume time = 39896.37135004997s
Episode 738 done, steps = 1045397, loss = 6.32080078125, rewards = -14.0, consume time = 39966.21939301491s
Episode 739 done, steps = 1048016, loss = 6.522900581359863, rewards = -7.0, consume time = 40060.35108709335s
Episode 740 done, steps = 1050367, loss = 5.660920143127441, rewards = -12.0, consume time = 40149.409621953964s
Episode 741 done, steps = 1052961, loss = 6.379787445068359, rewards = -11.0, consume time = 40240.469300985336s
Episode 742 done, steps = 1055389, loss = 5.632748603820801, rewards = -12.0, consume time = 40326.103368997574s
Episode 743 done, steps = 1058114, loss = 6.15448522567749, rewards = -8.0, consume time = 40423.50361895561s
Episode 744 done, steps = 1060993, loss = 7.546391010284424, rewards = -7.0, consume time = 40537.15533208847s
Episode 745 done, steps = 1063899, loss = 7.0262017250061035, rewards = -4.0, consume time = 40647.48612904549s
Episode 746 done, steps = 1066271, loss = 6.124104022979736, rewards = -10.0, consume time = 40735.6511721611s
Episode 747 done, steps = 1068815, loss = 7.43983268737793, rewards = -10.0, consume time = 40839.41547703743s
Episode 748 done, steps = 1070273, loss = 4.152585983276367, rewards = -19.0, consume time = 40894.405441999435s
Episode 749 done, steps = 1072858, loss = 7.781991004943848, rewards = -6.0, consume time = 40992.490689992905s
Episode 750 done, steps = 1075463, loss = 5.500462055206299, rewards = -7.0, consume time = 41091.48027706146s
Episode 751 done, steps = 1077587, loss = 4.674028396606445, rewards = -15.0, consume time = 41176.39795207977s
Episode 752 done, steps = 1079729, loss = 4.72119665145874, rewards = -11.0, consume time = 41258.28695297241s
Episode 753 done, steps = 1082300, loss = 5.963808059692383, rewards = -6.0, consume time = 41354.21681714058s
Episode 754 done, steps = 1084818, loss = 5.786543846130371, rewards = -9.0, consume time = 41448.09609389305s
Episode 755 done, steps = 1087125, loss = 4.499320983886719, rewards = -11.0, consume time = 41537.76375389099s
Episode 756 done, steps = 1089225, loss = 4.365746974945068, rewards = -11.0, consume time = 41617.30467915535s
Episode 757 done, steps = 1092426, loss = 7.549556732177734, rewards = -1.0, consume time = 41733.51935195923s
Episode 758 done, steps = 1094796, loss = 5.346595287322998, rewards = -10.0, consume time = 41819.736250162125s
Episode 759 done, steps = 1097738, loss = 8.213407516479492, rewards = -4.0, consume time = 41931.96100497246s
Episode 760 done, steps = 1099679, loss = 4.371931076049805, rewards = -14.0, consume time = 42002.56622004509s
Episode 761 done, steps = 1102354, loss = 6.177487850189209, rewards = -7.0, consume time = 42101.522996902466s
Episode 762 done, steps = 1104251, loss = 5.579784870147705, rewards = -12.0, consume time = 42171.70587325096s
Episode 763 done, steps = 1106134, loss = 4.27139949798584, rewards = -16.0, consume time = 42239.99500107765s
Episode 764 done, steps = 1109432, loss = 6.995849609375, rewards = -1.0, consume time = 42365.44695806503s
Episode 765 done, steps = 1112081, loss = 6.142542362213135, rewards = -6.0, consume time = 42461.17507100105s
Episode 766 done, steps = 1115049, loss = 8.851401329040527, rewards = -4.0, consume time = 42570.64806294441s
Episode 767 done, steps = 1117925, loss = 7.541392803192139, rewards = -5.0, consume time = 42682.282801151276s
Episode 768 done, steps = 1120465, loss = 5.614182949066162, rewards = -7.0, consume time = 42775.29854607582s
Episode 769 done, steps = 1123631, loss = 8.218475341796875, rewards = 2.0, consume time = 42894.44470119476s
Episode 770 done, steps = 1126773, loss = 6.958385467529297, rewards = 1.0, consume time = 43024.68689703941s
Episode 771 done, steps = 1129998, loss = 7.517116069793701, rewards = -3.0, consume time = 43145.27156019211s
Episode 772 done, steps = 1133254, loss = 8.307826042175293, rewards = -1.0, consume time = 43266.76071023941s
Episode 773 done, steps = 1135560, loss = 5.913531303405762, rewards = -10.0, consume time = 43355.71355891228s
Episode 774 done, steps = 1137741, loss = 72.93627166748047, rewards = -10.0, consume time = 43439.53552412987s
Episode 775 done, steps = 1140427, loss = 7.390771865844727, rewards = -4.0, consume time = 43538.63855719566s
Episode 776 done, steps = 1143069, loss = 5.184083461761475, rewards = -5.0, consume time = 43635.089591026306s
Episode 777 done, steps = 1145419, loss = 5.136529445648193, rewards = -10.0, consume time = 43727.8732380867s
Episode 778 done, steps = 1147595, loss = 4.398233890533447, rewards = -15.0, consume time = 43810.21016597748s
Episode 779 done, steps = 1150781, loss = 7.128477096557617, rewards = 3.0, consume time = 43923.057725191116s
Episode 780 done, steps = 1153233, loss = 5.601882457733154, rewards = -6.0, consume time = 44012.78207707405s
Episode 781 done, steps = 1155584, loss = 5.888503551483154, rewards = -8.0, consume time = 44104.75223612785s
Episode 782 done, steps = 1158412, loss = 5.937900066375732, rewards = -6.0, consume time = 44205.8409640789s
Episode 783 done, steps = 1160612, loss = 4.253248691558838, rewards = -14.0, consume time = 44287.86324095726s
Episode 784 done, steps = 1162499, loss = 4.192785263061523, rewards = -14.0, consume time = 44356.889813899994s
Episode 785 done, steps = 1164338, loss = 4.0330634117126465, rewards = -17.0, consume time = 44423.837815999985s
Episode 786 done, steps = 1167048, loss = 6.308169364929199, rewards = -5.0, consume time = 44528.421035051346s
Episode 787 done, steps = 1169780, loss = 6.706855773925781, rewards = -5.0, consume time = 44625.357414245605s
Episode 788 done, steps = 1172277, loss = 5.001025199890137, rewards = -10.0, consume time = 44713.744055986404s
Episode 789 done, steps = 1174259, loss = 4.149068355560303, rewards = -17.0, consume time = 44784.02573990822s
Episode 790 done, steps = 1176700, loss = 5.607144832611084, rewards = -10.0, consume time = 44876.728402137756s
Episode 791 done, steps = 1178443, loss = 3.7400095462799072, rewards = -15.0, consume time = 44940.92447900772s
Episode 792 done, steps = 1180633, loss = 14.716232299804688, rewards = -11.0, consume time = 45021.28374695778s
Episode 793 done, steps = 1182847, loss = 65.05789947509766, rewards = -11.0, consume time = 45103.97386813164s
Episode 794 done, steps = 1184335, loss = 13.207775115966797, rewards = -18.0, consume time = 45160.48805594444s
Episode 795 done, steps = 1186879, loss = 5.226548194885254, rewards = -6.0, consume time = 45259.470875024796s
Episode 796 done, steps = 1189772, loss = 7.512498378753662, rewards = -3.0, consume time = 45367.05294895172s
Episode 797 done, steps = 1192022, loss = 6.017728328704834, rewards = -9.0, consume time = 45449.070487976074s
Episode 798 done, steps = 1194082, loss = 5.953092575073242, rewards = -12.0, consume time = 45524.07654118538s
Episode 799 done, steps = 1196719, loss = 8.139904022216797, rewards = -7.0, consume time = 45624.50883603096s
Episode 800 done, steps = 1198820, loss = 6.469249725341797, rewards = -9.0, consume time = 45698.52558708191s
Episode 801 done, steps = 1201469, loss = 7.801365375518799, rewards = -7.0, consume time = 45791.49804210663s
Episode 802 done, steps = 1203175, loss = 3.8865723609924316, rewards = -15.0, consume time = 45852.445683956146s
Episode 803 done, steps = 1205271, loss = 5.450793743133545, rewards = -10.0, consume time = 45935.0003759861s
Episode 804 done, steps = 1206879, loss = 3.478905439376831, rewards = -16.0, consume time = 45994.07471728325s
Episode 805 done, steps = 1209054, loss = 5.606978416442871, rewards = -15.0, consume time = 46072.518851041794s
Episode 806 done, steps = 1211698, loss = 7.66232442855835, rewards = -6.0, consume time = 46170.73081588745s
Episode 807 done, steps = 1214587, loss = 8.70916748046875, rewards = -5.0, consume time = 46278.30773806572s
Episode 808 done, steps = 1217282, loss = 7.8980560302734375, rewards = -6.0, consume time = 46378.66452026367s
Episode 809 done, steps = 1220033, loss = 7.529256820678711, rewards = -6.0, consume time = 46482.11825609207s
Episode 810 done, steps = 1222494, loss = 14.176254272460938, rewards = -7.0, consume time = 46575.167316913605s
Episode 811 done, steps = 1224660, loss = 4.850656509399414, rewards = -12.0, consume time = 46661.500251054764s
Episode 812 done, steps = 1227706, loss = 6.994260787963867, rewards = -1.0, consume time = 46771.579798936844s
Episode 813 done, steps = 1229837, loss = 6.266822338104248, rewards = -10.0, consume time = 46851.977199077606s
Episode 814 done, steps = 1232165, loss = 5.785614013671875, rewards = -10.0, consume time = 46936.745314121246s
Episode 815 done, steps = 1234521, loss = 6.493526458740234, rewards = -7.0, consume time = 47029.483869075775s
Episode 816 done, steps = 1236739, loss = 5.622705459594727, rewards = -9.0, consume time = 47115.554508924484s
Episode 817 done, steps = 1239373, loss = 6.741861820220947, rewards = -5.0, consume time = 47217.41723012924s
Episode 818 done, steps = 1241473, loss = 5.531920433044434, rewards = -12.0, consume time = 47300.91037106514s
Episode 819 done, steps = 1243858, loss = 6.593182563781738, rewards = -8.0, consume time = 47397.92987203598s
Episode 820 done, steps = 1245920, loss = 5.8975443840026855, rewards = -10.0, consume time = 47474.380689144135s
Episode 821 done, steps = 1248747, loss = 6.649735450744629, rewards = -5.0, consume time = 47577.910006046295s
Episode 822 done, steps = 1251312, loss = 7.605411529541016, rewards = -6.0, consume time = 47671.56765413284s
Episode 823 done, steps = 1253549, loss = 6.061463832855225, rewards = -11.0, consume time = 47758.641963005066s
Episode 824 done, steps = 1255502, loss = 5.238526344299316, rewards = -12.0, consume time = 47829.050062179565s
Episode 825 done, steps = 1257975, loss = 6.8934454917907715, rewards = -7.0, consume time = 47918.29294991493s
Episode 826 done, steps = 1260378, loss = 8.928650856018066, rewards = -9.0, consume time = 48003.861449956894s
Episode 827 done, steps = 1263126, loss = 6.268660545349121, rewards = -5.0, consume time = 48103.500478982925s
Episode 828 done, steps = 1266137, loss = 6.5972819328308105, rewards = -3.0, consume time = 48215.37004113197s
Episode 829 done, steps = 1268918, loss = 5.928826808929443, rewards = -4.0, consume time = 48315.222121953964s
Episode 830 done, steps = 1271335, loss = 5.779842853546143, rewards = -8.0, consume time = 48405.61739420891s
