Episode 90 done, steps = 22500, actions = [0:43/250 | 1:52/250 | 2:59/250 | 3:44/250 | 4:52/250 | ], loss = -27.702497482299805, rewards = -61.03896103896195, consume time = 513.6758558750153s
Episode 91 done, steps = 22750, actions = [0:56/250 | 1:65/250 | 2:43/250 | 3:38/250 | 4:48/250 | ], loss = -29.480398178100586, rewards = -64.74358974359059, consume time = 519.4042770862579s
Episode 92 done, steps = 23000, actions = [0:56/250 | 1:59/250 | 2:52/250 | 3:32/250 | 4:51/250 | ], loss = -29.041786193847656, rewards = -65.18987341772235, consume time = 525.2217669487s
Episode 93 done, steps = 23250, actions = [0:53/250 | 1:53/250 | 2:57/250 | 3:32/250 | 4:55/250 | ], loss = -27.89247703552246, rewards = -64.05228758170014, consume time = 530.9259667396545s
Episode 94 done, steps = 23500, actions = [0:60/250 | 1:50/250 | 2:51/250 | 3:39/250 | 4:50/250 | ], loss = -25.357805252075195, rewards = -55.22388059701568, consume time = 536.5906739234924s
Episode 95 done, steps = 23750, actions = [0:43/250 | 1:60/250 | 2:66/250 | 3:46/250 | 4:35/250 | ], loss = -29.521516799926758, rewards = -68.16976127321011, consume time = 542.568559885025s
Episode 96 done, steps = 24000, actions = [0:51/250 | 1:52/250 | 2:50/250 | 3:42/250 | 4:55/250 | ], loss = -24.5676326751709, rewards = -54.37262357414534, consume time = 548.190860748291s
Episode 97 done, steps = 24250, actions = [0:49/250 | 1:60/250 | 2:52/250 | 3:39/250 | 4:50/250 | ], loss = -25.37356185913086, rewards = -53.66795366795435, consume time = 554.004843711853s
Episode 98 done, steps = 24500, actions = [0:48/250 | 1:59/250 | 2:50/250 | 3:44/250 | 4:49/250 | ], loss = -27.428693771362305, rewards = -62.26415094339715, consume time = 559.9486389160156s
Episode 99 done, steps = 24750, actions = [0:53/250 | 1:47/250 | 2:61/250 | 3:45/250 | 4:44/250 | ], loss = -27.345905303955078, rewards = -60.57347670250983, consume time = 565.789942741394s
Episode 100 done, steps = 25000, actions = [0:64/250 | 1:49/250 | 2:61/250 | 3:41/250 | 4:35/250 | ], loss = -16.601062774658203, rewards = -37.282229965157484, consume time = 571.5246410369873s
Episode 101 done, steps = 25250, actions = [0:57/250 | 1:49/250 | 2:49/250 | 3:45/250 | 4:50/250 | ], loss = -25.377792358398438, rewards = -53.736654804271225, consume time = 577.5703160762787s
Episode 102 done, steps = 25500, actions = [0:61/250 | 1:50/250 | 2:55/250 | 3:42/250 | 4:42/250 | ], loss = -24.26030731201172, rewards = -53.02013422818873, consume time = 583.6243708133698s
Episode 103 done, steps = 25750, actions = [0:52/250 | 1:49/250 | 2:70/250 | 3:39/250 | 4:40/250 | ], loss = -23.521987915039062, rewards = -50.570342205323975, consume time = 589.1944756507874s
Episode 104 done, steps = 26000, actions = [0:53/250 | 1:52/250 | 2:55/250 | 3:42/250 | 4:48/250 | ], loss = -23.392698287963867, rewards = -49.80694980695058, consume time = 594.7394559383392s
Episode 105 done, steps = 26250, actions = [0:57/250 | 1:54/250 | 2:50/250 | 3:34/250 | 4:55/250 | ], loss = -26.604087829589844, rewards = -58.99053627760336, consume time = 600.5977919101715s
Episode 106 done, steps = 26500, actions = [0:63/250 | 1:49/250 | 2:53/250 | 3:43/250 | 4:42/250 | ], loss = -23.41596794128418, rewards = -48.49785407725393, consume time = 606.13099193573s
Episode 107 done, steps = 26750, actions = [0:57/250 | 1:50/250 | 2:61/250 | 3:41/250 | 4:41/250 | ], loss = -28.56548309326172, rewards = -64.28571428571517, consume time = 611.989599943161s
Episode 108 done, steps = 27000, actions = [0:44/250 | 1:60/250 | 2:62/250 | 3:45/250 | 4:39/250 | ], loss = -25.38831329345703, rewards = -55.835962145111246, consume time = 617.7948579788208s
Episode 109 done, steps = 27250, actions = [0:39/250 | 1:54/250 | 2:56/250 | 3:62/250 | 4:39/250 | ], loss = -22.043212890625, rewards = -48.275862068966305, consume time = 623.5520539283752s
Episode 110 done, steps = 27500, actions = [0:53/250 | 1:68/250 | 2:40/250 | 3:48/250 | 4:41/250 | ], loss = -21.515901565551758, rewards = -44.02985074626919, consume time = 629.1624579429626s
Episode 111 done, steps = 27750, actions = [0:42/250 | 1:65/250 | 2:48/250 | 3:51/250 | 4:44/250 | ], loss = -23.924657821655273, rewards = -52.0547945205487, consume time = 634.8936610221863s
Episode 112 done, steps = 28000, actions = [0:54/250 | 1:53/250 | 2:56/250 | 3:49/250 | 4:38/250 | ], loss = -25.413860321044922, rewards = -55.32646048110048, consume time = 640.7771668434143s
Episode 113 done, steps = 28250, actions = [0:51/250 | 1:58/250 | 2:58/250 | 3:35/250 | 4:48/250 | ], loss = -26.58677101135254, rewards = -57.89473684210611, consume time = 646.5587148666382s
Episode 114 done, steps = 28500, actions = [0:47/250 | 1:52/250 | 2:45/250 | 3:57/250 | 4:49/250 | ], loss = -21.113189697265625, rewards = -45.52529182879453, consume time = 652.2990217208862s
Episode 115 done, steps = 28750, actions = [0:59/250 | 1:53/250 | 2:43/250 | 3:43/250 | 4:52/250 | ], loss = -22.17988395690918, rewards = -47.95539033457331, consume time = 658.0556507110596s
Episode 116 done, steps = 29000, actions = [0:57/250 | 1:42/250 | 2:48/250 | 3:47/250 | 4:56/250 | ], loss = -26.357669830322266, rewards = -59.87654320987746, consume time = 664.1272530555725s
Episode 117 done, steps = 29250, actions = [0:50/250 | 1:61/250 | 2:42/250 | 3:53/250 | 4:44/250 | ], loss = -28.402963638305664, rewards = -62.6168224299074, consume time = 670.2533118724823s
Episode 118 done, steps = 29500, actions = [0:66/250 | 1:44/250 | 2:52/250 | 3:40/250 | 4:48/250 | ], loss = -28.50904083251953, rewards = -61.53846153846239, consume time = 676.1526091098785s
Episode 119 done, steps = 29750, actions = [0:54/250 | 1:58/250 | 2:45/250 | 3:46/250 | 4:47/250 | ], loss = -27.47237777709961, rewards = -61.16504854369021, consume time = 682.1201937198639s
Episode 120 done, steps = 30000, actions = [0:46/250 | 1:54/250 | 2:56/250 | 3:49/250 | 4:45/250 | ], loss = -24.562034606933594, rewards = -54.8387096774202, consume time = 687.9115059375763s
Episode 121 done, steps = 30250, actions = [0:47/250 | 1:48/250 | 2:64/250 | 3:47/250 | 4:44/250 | ], loss = -18.89579963684082, rewards = -44.98381877022741, consume time = 693.9900050163269s
Episode 122 done, steps = 30500, actions = [0:49/250 | 1:53/250 | 2:52/250 | 3:47/250 | 4:49/250 | ], loss = -25.343006134033203, rewards = -56.52173913043566, consume time = 700.1035420894623s
Episode 123 done, steps = 30750, actions = [0:52/250 | 1:44/250 | 2:48/250 | 3:58/250 | 4:48/250 | ], loss = -19.64371109008789, rewards = -42.08494208494276, consume time = 705.6372187137604s
Episode 124 done, steps = 31000, actions = [0:45/250 | 1:49/250 | 2:53/250 | 3:53/250 | 4:50/250 | ], loss = -23.948089599609375, rewards = -53.33333333333417, consume time = 711.2346019744873s
Episode 125 done, steps = 31250, actions = [0:51/250 | 1:45/250 | 2:53/250 | 3:42/250 | 4:59/250 | ], loss = -24.740617752075195, rewards = -53.02013422818869, consume time = 717.1392419338226s
Episode 126 done, steps = 31500, actions = [0:56/250 | 1:45/250 | 2:51/250 | 3:57/250 | 4:41/250 | ], loss = -25.398500442504883, rewards = -54.38596491228154, consume time = 723.0859000682831s
Episode 127 done, steps = 31750, actions = [0:50/250 | 1:55/250 | 2:41/250 | 3:62/250 | 4:42/250 | ], loss = -27.545358657836914, rewards = -58.990536277603354, consume time = 729.1232619285583s
Episode 128 done, steps = 32000, actions = [0:45/250 | 1:66/250 | 2:41/250 | 3:51/250 | 4:47/250 | ], loss = -24.394193649291992, rewards = -52.05479452054874, consume time = 735.0594880580902s
Episode 129 done, steps = 32250, actions = [0:49/250 | 1:61/250 | 2:51/250 | 3:49/250 | 4:40/250 | ], loss = -25.235637664794922, rewards = -55.48961424332428, consume time = 741.2791030406952s
Episode 130 done, steps = 32500, actions = [0:60/250 | 1:47/250 | 2:47/250 | 3:50/250 | 4:46/250 | ], loss = -25.570093154907227, rewards = -52.38095238095313, consume time = 747.4879398345947s
Episode 131 done, steps = 32750, actions = [0:55/250 | 1:53/250 | 2:44/250 | 3:47/250 | 4:51/250 | ], loss = -26.37628936767578, rewards = -56.953642384106814, consume time = 753.60040974617s
